frame_num,id,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax
2,9,724.6985760620047,240.10256882719003,776.3338564483428,391.2482957065885
2,10,1.5365697585790767,283.08836611996475,79.14297775601784,434.1160947959705
2,11,990.629021172392,1.7793943640305514,1030.7624961052156,116.79368461368314
2,12,288.6647760492433,317.9663881074767,343.40141605834907,465.92939502855086
2,13,1599.7600177460622,951.3583469154556,1706.0353716365244,1071.215877323738
2,14,143.89322026060992,135.73321401347098,227.6620244772216,348.9318116445733
2,15,1164.7868275210894,1.5218232963493463,1187.9240342493215,67.60799322795253
2,16,266.7379063772356,257.42158743341975,389.51413976225496,401.07382298787854
2,17,239.3032623132188,820.1958556613918,339.8824575852939,1075.1510781067902
3,1,1330.9940600911082,0.4815216988905355,1348.7634279759786,37.89535893648557
3,2,1614.9521364150605,643.0892552205022,1704.006562372137,839.1544606969587
3,3,870.3504286344064,422.48334914827683,953.2831425657283,600.7463972067528
3,4,1458.1304330985502,46.06141119189395,1529.95790918435,173.2955482437966
3,5,1653.246884989122,128.23819175555866,1709.9466442169146,270.956619231948
3,6,886.9278315107131,85.5306604232958,943.6147678974146,214.58371379208958
3,7,791.1671554292967,255.38976499966526,836.1027626938513,407.66606525657073
3,8,1345.9385245972576,19.827946855953485,1427.6710004085282,122.31842955820132
3,9,726.1720448053287,236.96733780107957,778.5848532158203,390.6881419552299
3,10,1.9710332039145728,283.59479148454665,79.68717448014394,434.84244871312063
3,11,992.4323439585562,1.766541066874581,1032.9783340401814,118.35549576264772
3,12,287.95966399633505,325.0721100770884,340.7057003299042,466.9469999227904
3,13,1607.6420543407366,960.1966333776551,1708.9277764107462,1073.7612054377882
3,14,141.2094061699676,135.71176456565422,224.90491809937103,346.15687819960533
3,15,1163.1150350217958,0.4641002938457746,1188.4158791715242,71.52622713950291
3,16,264.86174990080184,254.67267901090716,405.1746775933338,422.87906727139375
3,17,230.6440780578164,828.4681134999851,327.8494061754235,1075.8884001922695
3,18,1762.2073106208195,192.74415648091303,1911.6403261420007,339.57014030514785
4,1,1329.8105313202718,0.4538497404669855,1348.4917717277374,39.8510758817488
4,2,1614.7315299846798,646.553688299608,1703.2393085606311,840.5319534796016
4,3,865.3101143604788,426.7984541119123,950.5560210803443,610.6143753478059
4,4,1459.5451199845609,46.03647520163082,1531.0529466353767,173.0726675437095
4,5,1653.5795824947809,132.27965578594106,1708.6340063533703,270.9374619322392
4,6,887.8003045125583,81.02334336125566,945.5191982282395,213.38295846548982
4,7,813.4908683193364,255.29995944678097,858.2687542499461,406.8841053311406
4,8,1352.3523431136484,17.515725239245675,1430.6925019407174,117.73849546696907
4,9,728.599355757578,234.9262809851641,781.9058618147743,391.62427792762617
4,10,2.197657106223879,283.7657181368941,80.37982669616213,435.98807793621353
4,11,994.5870531457617,1.7692214535849755,1034.5313552730277,116.55810381487908
4,12,284.1489477406561,330.97959042616725,336.906183560796,471.47171120536734
4,13,1602.1131020976638,958.2658037904016,1704.2827296141033,1072.123974375606
4,14,133.66507652934342,135.15395277581266,236.2724976911277,393.75658759870316
4,15,1164.4983997062538,1.4647591548662715,1189.892627014084,72.04273959650375
4,17,225.8202046143693,835.2732355468409,317.95764603196733,1069.7787487964194
4,18,1762.4856443301746,183.07583747980172,1915.12928230257,336.66997035978704
5,1,1330.74944995039,0.4495609120400417,1349.6318799247565,40.78691768964024
5,2,1615.3477177949653,649.5701452348789,1704.2286837913916,843.2763702209091
5,3,858.7038679514793,430.73994703868635,946.4293522436324,620.9461978462183
5,4,1460.6583135640644,42.680537791416675,1533.136276551963,172.14036656930077
5,5,1654.5577646425788,131.23141650161062,1708.6467287352,267.6139594396888
5,6,891.3606136272743,83.12462071504865,948.3799126124126,214.3541417319701
5,7,822.8115251918414,253.9712315474095,868.0055964764889,407.0440960080481
5,8,1358.3046206914141,16.053400614698162,1433.3985281833054,114.29001580025513
5,9,734.5409427914287,236.3068953137201,787.0095538127622,389.31955107194005
5,10,2.268012913450136,282.88592373366015,80.95695278602722,436.23830302614
5,11,996.5314617833001,1.6876670249839452,1036.126721000793,115.5047406857198
5,12,280.4981783214846,337.6734141776309,332.8784221383367,474.37821275592347
5,13,1607.7440994854403,963.7172332338694,1710.195424670191,1075.5105676232947
5,15,1163.3919324496499,1.4792882469302808,1187.8404361760738,68.03351833941367
5,17,223.0696593666312,843.7048220651642,311.5641055491395,1067.874122780554
5,18,1761.4973133126068,180.41290645215702,1919.5593870333905,344.19514358521866
6,1,1331.2031469213655,0.8791456877051259,1349.729778249631,40.88962693619127
6,2,1613.6321737891365,654.3485532736548,1706.0294421180472,854.9248084579469
6,3,855.9548432264868,434.6098165600405,941.8522077279512,621.1989376585121
6,4,1462.619493802258,44.15189497600448,1533.0317730047022,170.52139966321502
6,5,1655.3045676276704,129.8571667914365,1707.4262078364968,260.8904046257676
6,6,893.7682516122737,83.00173926497004,951.1544287998016,215.76135217863566
6,7,828.0246011667508,253.03890458337784,872.6523885716977,404.6415194754865
6,8,1363.0910108180651,13.475503366095413,1437.758608895897,113.7167024654274
6,9,737.8006634822526,236.4578851419467,790.4141326981279,389.0554542000663
6,10,2.9617621410836112,281.51223707444063,82.21245268789721,436.19137308752863
6,11,998.4199577708362,1.6748569659146426,1038.0445434861156,115.55795426205302
6,12,278.20370601848725,338.87120332470766,327.4550754413202,463.37511603627024
6,13,1591.3678795690798,922.0310731674722,1732.220812661726,1076.3242752803706
6,14,131.978392874296,136.01963950008087,230.160053168012,381.2285296232936
6,15,1162.5339042600035,1.488700238243425,1187.304308448479,68.3373623898209
6,17,219.40820656839992,854.1755585803012,305.0428879964613,1068.9498905723908
6,18,1767.2683987478724,179.56161346819732,1918.3291102926496,341.17175470756774
6,19,672.0715071492372,1012.2267147533839,770.2824410998319,1071.827647445532
6,20,313.6146342200813,235.77412910204876,369.2189343986228,395.34963126195686
7,1,1332.2123449102369,0.6207811608124949,1350.369821407668,40.03999978614559
7,2,1612.760046507177,658.0022878860121,1710.0633630148968,869.1813331547439
7,3,850.9097522166505,436.09079595482336,938.0783646614653,626.4220982540007
7,4,1464.7293229754334,44.123004457131955,1533.0950789450892,167.21380275031558
7,5,1655.4360043574334,127.07032217019092,1706.7384521938513,255.4366147033284
7,6,892.9455173770133,79.71770352753418,950.7415549563266,215.4828022057401
7,7,832.6074931507296,252.08875947453868,876.4112785060202,400.7400028896715
7,8,1367.6412385087942,10.567435610697792,1439.4061363178187,109.63640949061084
7,9,741.4070129994511,234.95798613006275,795.0532366899994,389.2377424319272
7,10,2.8267043096550917,281.72691764974377,81.61263982851517,435.82311099096495
7,11,1001.2168159617473,2.2961670708692736,1040.3929511638364,115.02923076570379
7,12,268.59351261061767,337.55190931710837,323.9154780700271,475.502191943339
7,13,1598.7532445088316,926.1994538454004,1733.0077295501073,1075.525685846898
7,14,129.371341749404,133.45154322846798,238.4646376294613,406.8533422207508
7,15,1159.702441283108,3.3620573269847966,1185.6700921140425,71.58990288441423
7,17,217.0227121473127,861.2495508457712,300.6286237772366,1068.390347629664
7,18,1770.2067839181318,178.4828709435982,1916.166153572536,340.1188210601425
7,19,672.1321105259874,1005.7514881691653,780.0844414898149,1070.8067415347546
7,20,340.35411264523265,240.34796765688182,397.05099938718485,395.82447219147383
7,21,1789.600137463021,612.8901614236872,1854.4555578176455,719.5499849779968
8,1,1332.0706031254954,0.7078422396222592,1349.4708962638715,38.66576290603082
8,2,1612.1329639959424,663.9274941821967,1711.8708929831976,880.8179102580448
8,3,845.9350018420032,439.438164520805,933.1793855304007,630.856123278485
8,4,1466.4380295071658,43.19182680654453,1533.1333498699307,163.4239569069819
8,5,1655.5372541586694,124.87256371706877,1706.6531198588473,252.71883064095172
8,6,894.5328327960926,79.71884739617012,951.3866088419476,215.2358092621165
8,7,835.7499137727713,247.6685990401968,879.7446712898917,396.78170818274725
8,8,1371.9500280028262,8.058991897694455,1444.4726127652884,111.03797248610678
8,9,745.4738485074114,233.92593402829425,798.8812832982383,386.1123537935509
8,10,2.9944291308815782,281.9731193361464,81.39898440096644,435.64950948204
8,11,1003.1930819103604,1.9113968049602192,1041.6088470748057,112.4107016527918
8,12,260.9288749275318,337.35994688182086,319.08594788169927,481.531278989627
8,14,128.986119066978,133.26625489830406,238.0253323394582,406.34507972004263
8,15,1159.1909208017182,4.687516214793078,1185.3290708166423,71.7654108542313
8,17,213.01730013700387,868.0480710940144,297.17729231535554,1073.8082530339996
8,18,1780.3181102734513,186.71085693724945,1912.6250520558465,338.64703295153925
8,19,674.9290808047567,1000.9976258906944,785.4966316516118,1067.1330749358997
8,20,326.88812561538043,225.12327332551197,388.5837166387377,394.39148731295387
9,1,1332.2838586974735,0.2691352613142506,1349.9599509756888,39.08209762160989
9,2,1612.2228743475653,669.7593752378048,1713.2297668722415,889.8384911306337
9,3,841.3717316036772,442.5654801595319,927.8859984897824,632.7578147272457
9,4,1468.2652989986505,42.09685480464464,1534.0482880878528,161.23092680239486
9,5,1654.9848058028845,122.9943814297703,1706.6885404783848,252.35516015516404
9,6,897.6734885885272,81.23374150473161,952.8500665148233,214.69030567434575
9,7,840.4560028119561,247.90441444000962,882.9317570558583,392.1048916530714
9,8,1380.970945201351,5.273961067105077,1447.8526678244837,101.8063604478322
9,9,749.1454785262489,232.6824273267079,803.3075855748448,385.39456350256165
9,10,2.946403192324944,282.54608986008043,80.96001788316883,435.5830421547983
9,11,1005.3478371517392,2.3911573383505385,1043.2652412069133,111.46960238156159
9,12,252.7544606744944,336.9277957509885,311.8211464943028,483.394461987931
9,14,127.45857321627341,134.2587699061215,237.8022342351578,411.981503545158
9,15,1157.5764199696446,4.896277765933007,1183.4890272169466,71.28663183226921
9,17,208.58019841200357,872.7929618390705,291.9212339798728,1074.0030716091874
9,18,1786.676632546437,188.38478975711325,1911.209925190939,336.98227195973607
9,19,670.6747323473471,995.9443237021063,800.7615910831385,1074.044027442381
9,20,328.48404619451384,227.71341196438408,388.46666527213614,391.4476612484101
9,21,1777.3856727736254,617.2276217320034,1858.520143656968,753.2581655101695
10,1,1332.1298700480909,0.11567343601967295,1349.7257463185906,38.95621599303149
10,2,1613.0706108495142,673.8956362178366,1714.8689259150424,896.1306501329598
10,3,837.748920924751,445.48738657261663,923.3425568906572,634.2466104474661
10,4,1470.2410006399416,41.017078740332046,1535.659189787698,160.35763523447787
10,5,1655.1306181420646,121.56600727896385,1707.795254280848,253.37751423587397
10,6,901.2422233374884,80.86232773846234,955.740398387908,214.5952615227713
10,7,843.8328518152081,244.2779067723326,886.5800211105689,390.46431150240073
10,8,1386.4063586084762,4.1938342776638615,1448.7158935734653,96.2302204634178
10,9,751.5891947581282,230.9131301760772,806.0094080029868,383.4103463246728
10,10,3.284544053850553,283.04664137218,81.02941792140255,435.6794808813644
10,11,1007.1826067634474,1.9553175227253237,1044.4828309455133,108.86121128732132
10,12,235.89328258087872,315.0205881407926,303.07984494691885,484.40923930838767
10,14,129.43786125403122,135.2327205680093,236.53637614335892,404.4196344348452
10,15,1156.1033936550798,4.2762171312238095,1183.491139387187,74.29026895217635
10,17,201.3829728029679,878.6512823733963,283.0714249633594,1074.107579156155
10,18,1801.146835299903,187.61641125050517,1904.3521622425067,314.4615071484272
10,19,669.3867902995438,990.0297918791863,809.7843522357773,1074.9415101851387
10,20,328.8207814634526,228.42004748872608,388.4107242572286,391.30512831540113
10,21,1777.456564749358,618.4688329221431,1859.012220879596,757.8085631145623
11,1,1334.3318681646836,0.2740611713118461,1354.3330371596649,43.499649950901855
11,2,1615.5527352628696,678.1801140790699,1716.769684504832,899.512983184811
11,3,833.9969519700164,447.10101088421976,918.0502200103681,632.7925756897176
11,4,1470.6303885577881,39.70007379528686,1535.7856122768055,159.13053235087895
11,5,1654.9673937497132,119.8777854731453,1708.395818277417,254.0456903678101
11,6,905.4163573891576,82.21341992052666,957.9998690102592,212.58766033675724
11,7,824.1923310840091,240.3908169024085,872.0166271306267,389.13077986552577
11,8,1393.2673924961462,2.2280076273662672,1452.2546083401007,90.65596603145632
11,9,754.4076560078993,229.154470631533,808.2099993119971,379.57945980491235
11,10,3.3673716385920263,282.44396918015605,81.17660650024446,435.53438326386214
11,11,1003.3571006998326,1.7880230226125704,1041.3973383983355,107.06677445865749
11,12,228.5517667128994,306.8617899481502,297.84024311701444,486.653350574034
11,14,131.4575678643796,136.95059880453834,235.3215761735538,397.5144108776896
11,15,1154.527329607843,2.2463587625043786,1183.0727778361825,75.5725502917062
11,17,194.7319235988448,882.3722767970639,275.7809345930552,1075.8624376683856
11,18,1804.7570226643845,187.63615668175456,1907.401350265503,318.6354929800374
11,19,666.489422734201,981.5454835562813,819.7054201785763,1075.450025710785
11,20,328.2054563675728,226.56090459046172,388.7825980279316,392.91998928081114
11,21,1777.0218592514968,621.827737218468,1853.8344559778393,755.1798357534599
12,1,1333.1906098676961,0.05888970173323571,1351.005741864207,38.63803418003778
12,2,1617.7208649690922,682.706749590326,1717.0952789445382,899.7371735697153
12,3,830.5673781100551,448.0705895951338,914.1301214626532,632.5273952932963
12,4,1470.0809220247324,37.34242087674485,1536.744845283382,160.2952885373125
12,5,1654.1963461655325,118.88151088999098,1707.7989945186573,253.73136444337456
12,6,909.6758514468223,81.8579369236879,960.1031762091118,207.55414150048983
12,7,840.0915500990451,238.09997928299117,887.744369842152,388.5218981304186
12,8,1394.6894651263879,1.0821426964207248,1454.7578872149525,93.63954637439085
12,9,757.283666356011,226.0582064122454,809.7001532333736,372.71417728848434
12,10,2.640432628022843,282.67940201079017,80.56422209013331,436.09066365136215
12,11,1009.0912075095032,1.7091759001975362,1046.7836396619198,105.95205606095554
12,12,229.61470766106285,330.6106320959697,289.34026009999167,488.263945542506
12,14,134.37472662298975,130.27634096923578,236.22258578441384,385.554074247371
12,15,1153.0278326589935,3.6602128906182543,1181.3673081516902,76.60339210885822
12,17,182.21349257789987,886.0637579017073,262.0750250010966,1076.485541873515
12,18,1806.6969599563074,184.88025878803188,1910.3082526701276,322.86601853868314
12,19,644.8485795933731,943.4203448793332,850.0994599028287,1073.5536335138556
12,20,331.90929334190537,234.1510129465379,390.41319795752725,394.17314054590537
12,21,1779.5788543290869,631.6452457501176,1853.2052184080505,761.2570438034952
13,1,1332.971372307865,0.00972186257706298,1349.5179286188995,35.860863463641216
13,2,1619.3861726952039,685.3778205425692,1717.768635038133,899.5166964753764
13,3,827.1740272087309,450.1293322811355,910.2211553358943,633.1317332155954
13,4,1470.2673474224878,35.701392366752216,1537.0432125264945,159.48697417662015
13,5,1654.066593197167,118.71692366256586,1707.9227687548025,254.25269333488862
13,6,913.0465715233468,80.16351084692593,962.4483029136603,203.18709658027507
13,7,847.5194321091393,237.4817363945055,894.7484301062352,389.08169523479563
13,8,1399.5416151709012,0.7033981228394381,1454.5675112303825,87.58517027057968
13,9,761.7221229250242,225.1450761819909,813.3240422252661,368.5733665014302
13,10,3.1783232991558066,282.55026605782786,81.1931990818338,436.45818017728425
13,11,1011.5149074467207,0.7838712210189627,1049.1540917891857,104.92215405424
13,12,222.44337963182215,313.31708627173987,287.53591358686344,490.7191913161049
13,15,1154.371963127488,4.880112520684769,1181.6693548486141,75.91423375754542
13,17,176.63632743102494,889.1070970632254,247.1875859631168,1053.1823731962813
13,18,1814.5018606353349,182.7307879285033,1907.883064899338,312.3976510467026
13,19,654.8167930660265,950.2711527422964,847.0127803964905,1074.952203923097
13,20,337.10675553166493,231.12103538122147,396.4875444212613,392.7215631590649
13,21,1778.1668565875273,637.4100305947339,1850.9930683777645,768.3335918424323
14,1,1333.9102233305734,0.550167656133965,1349.8192068770206,35.321510958864344
14,2,1621.3137566415546,687.7122929753335,1718.8614270684977,899.5666089739168
14,3,823.1829599643062,451.5886880895722,906.879844138201,635.7748107321557
14,4,1456.4132965745716,34.63746226870565,1526.3925554541581,158.67680987307284
14,5,1653.2346483664694,118.56991912578013,1707.6801424729629,255.75616824043263
14,6,915.5342598653483,76.66019392702314,965.7646954516564,201.34187641729244
14,7,852.1884767022017,236.28424629128887,898.9426150607126,388.76559915164705
14,8,1405.6196657740327,5.213668120047019,1457.8728899887574,88.68916695904024
14,9,765.8768668162779,223.06662570065674,817.6871238084868,366.8251979054709
14,10,3.68357548032305,283.08597848332334,81.25267789218273,436.4106168376466
14,11,1013.8095218626833,3.6891242795244,1050.4976827055223,104.81473954237907
14,12,222.34988485287013,335.00490505341486,280.81265584853384,496.12064235949526
14,15,1153.1507940177476,2.4280196394319944,1181.4422076823407,77.89926240991025
14,17,165.59479282390663,889.7548972493247,243.06624338793196,1069.3377721557906
14,18,1819.977609780451,178.8213900630835,1907.8916679872439,306.2962341423872
14,19,661.6963912060685,952.5972587885094,848.3695704317956,1076.9002493503037
14,20,340.0672031962542,227.54135236422886,400.0976920265226,390.3253580856176
14,21,1772.7558960336453,638.7892360547868,1860.422897952208,800.6168430437598
15,1,1334.4384194450301,0.1657010525260354,1349.9383964355611,34.22739867862809
15,2,1623.5760901042147,690.5611919415587,1719.4231920707996,897.7439943510477
15,3,819.7964615265441,454.3031807631274,903.7206419587641,638.2711285475342
15,4,1464.5727469907656,33.94704424125859,1534.2359909220438,158.09942363585824
15,5,1653.0415548297474,119.27159466792598,1706.6619123138605,254.47639132817704
15,6,918.3925839901483,74.91457962743355,969.4642373242073,200.65434054274974
15,7,855.5860543044286,235.3671751609372,902.2395931722696,389.9287520271012
15,8,1403.2413052083411,4.926042420657963,1457.2190433128214,90.563684943552
15,9,769.3528225769003,220.21936682528138,821.8488603647214,366.38919673540016
15,10,3.2325648767754345,282.49469363494643,80.50549604288345,435.50913471237715
15,11,1016.1729320657573,6.463982206155079,1052.024553573455,104.6506080058633
15,12,220.35001494251537,345.6989874888135,277.22161290791934,504.0469329347145
15,15,1150.3294005479895,3.1316133058088265,1178.359216519558,77.43788664035131
15,17,162.10280055726844,899.2452722971054,231.4836700983321,1054.9641083828787
15,18,1822.9640208176957,173.18261318020484,1911.68671840258,309.01668381113177
15,19,666.0761739861385,948.7943245809688,852.7317982324347,1076.6457569450163
15,20,343.6560256297564,234.60273789974784,401.095067774097,388.96225732605
15,21,1769.5777622971939,641.1531321923483,1858.5553097624445,810.85234915158
16,2,1625.577458216675,693.1861664804583,1720.8647784090151,897.6840000494881
16,3,816.6360740204274,457.7131991958628,899.3812658504802,638.3004552203955
16,4,1467.7517523106821,34.795898834282234,1536.5734177717936,157.96685372268922
16,5,1651.9360845352844,118.66128007886421,1706.2580785433595,256.5427043436609
16,6,920.810475659022,71.357611059736,973.4172880221524,201.00409141138238
16,7,858.2715008930493,235.64548555072602,903.8975394310603,389.1565705524509
16,8,1409.8519288588543,4.841409781777131,1462.1255278602764,89.76462136675222
16,9,751.5405071312515,219.80885075802917,808.7567111201845,366.5188065156968
16,10,4.4909598114114635,283.19327594178776,81.1432939915497,434.99224172857316
16,11,1017.9595308231208,6.721418087292527,1053.5042843691951,103.32571794553422
16,12,217.6851967513093,355.0008748441986,272.56111613640616,507.5201171741823
16,15,1149.1211166781559,3.473984220757913,1176.842181255583,76.88990680639905
16,17,155.29427598414958,907.9141322099284,224.4142117020821,1058.8137522642933
16,18,1828.0915985702695,170.74281738226094,1913.5013199944656,308.70121708778333
16,19,680.4011075373841,950.632724951349,859.2193042987268,1077.457388754071
16,20,349.9150486318052,236.0578489881324,405.1524912901873,384.68033873427294
16,21,1771.9332068303518,643.1763495787396,1850.3180107222427,794.8681469924263
17,2,1625.5428720203513,695.6209693120525,1724.2473475213305,907.1588397519802
17,3,810.8763892043762,461.77662050112195,898.185264239301,652.5954139738373
17,4,1469.2159936079256,35.0505815151977,1537.3703995111903,157.39805971566426
17,5,1652.0651007099432,118.60068730405612,1705.6230404885684,254.81001967390245
17,6,923.9877654400624,72.88649085751734,976.711304434348,202.12885678903086
17,7,861.284695151421,234.71741221646232,905.6913532623224,386.0623565397231
17,8,1414.3915521605315,2.7707452709483604,1466.8126450359766,90.13812795162387
17,9,745.0475184779988,218.46210149626992,807.0381240051345,367.24482998122147
17,10,5.0730277106188675,282.23192896754614,82.10705785553077,435.403206499446
17,11,1018.4616997360497,6.213822246088832,1054.9312765305679,104.83568848264345
17,12,209.65557262497632,358.60942284778685,265.30211745802217,510.90938945935136
17,15,1147.748988226872,1.9924211529892235,1176.535858773421,78.29679631900622
17,17,148.96416920196543,915.5584632037168,219.30923503943643,1064.1450307192717
17,18,1835.3711609631446,170.34946878234797,1917.9399248224536,312.37472687219974
17,19,681.2388846545186,948.1865461222343,858.9978020332898,1077.830617930077
17,20,351.5798818265605,214.52902843078945,411.5042299004805,377.80218060262575
17,21,1771.4493605251919,645.4650533682417,1843.9877556582398,788.6161085118989
18,2,1623.9698595551333,697.1592159202992,1727.119633056806,918.8290795006233
18,3,807.2186582813318,466.1832843486714,896.5832336173688,661.5768012079824
18,4,1470.1660817248996,34.16968820245329,1537.7528081355088,155.52789161159427
18,5,1652.0122364629526,116.78834753408864,1705.0144544600491,251.5022178260167
18,6,926.452049338629,69.76175669418178,980.4316199924226,202.01473892993928
18,7,863.783455774667,232.17802771262416,906.8016886159263,379.7393940567562
18,8,1418.7871292776708,2.039798611303325,1470.4926604554792,90.04101396329149
18,9,764.4751712043176,218.43093145584305,824.9505713521228,365.8624711695834
18,10,4.7750247987399765,282.5519663750325,81.45258069718219,435.4635166664356
18,11,1020.0597405215981,5.989235274259607,1056.1847616948728,102.71445027929029
18,12,202.14242961591782,360.72143152647453,258.34321810752283,512.7784331441297
18,15,1146.85354405876,1.4489775778420937,1175.8561104653115,78.05846644734947
18,17,142.74132762218548,925.2970423160001,214.001981625462,1071.6669659167794
18,18,1840.4399300536572,173.01595986855483,1918.9278381641934,315.9535494733028
18,19,686.8550464509125,944.5942914129253,858.6775903360956,1073.252676134886
18,20,355.9023650098508,214.40927474931584,415.298381749364,378.3015118116913
18,21,1769.76317634513,649.1934773965505,1846.7679797089331,804.4565706068167
19,2,1624.3415549303518,705.1647558220275,1728.7636321259972,929.9186068915108
19,3,802.8556744731275,470.83227558960704,891.6060635002167,664.0200607784711
19,4,1470.992022037391,33.201298546002874,1537.3698437422104,152.279174619387
19,5,1651.6429781728045,115.55011791247658,1703.7534258298504,248.24613396633748
19,6,929.2820759658257,71.81909247445816,981.8131098795544,199.59664374628827
19,7,867.4090214241713,229.86137657892962,909.3281192928374,374.38198928053305
19,8,1421.8646425297013,1.3199040188439994,1474.2829616516046,93.00255381799904
19,9,775.1423687671779,217.9950471552993,834.3980458556131,364.77272953630234
19,10,4.6005265108936655,281.4781683490403,81.39582590388909,434.7895679602463
19,11,1021.528693821092,7.436910930157772,1057.8470492431136,103.85316359082985
19,12,193.62326486774924,361.60925080597804,249.84115689222665,514.0343056808531
19,14,138.82328462312242,136.32752932998406,233.66835358758723,370.8427129260025
19,15,1146.1328886094575,0.6205758959923031,1176.0291986425673,78.74418942047191
19,17,132.30288320439024,928.8529424733516,204.89075163732863,1073.573770973765
19,19,686.6275261271487,925.9224723908251,878.2592630022946,1076.1570864023756
19,20,362.8722856688459,222.85819490240647,417.8460698521027,376.1762346270839
19,21,1770.7991224133746,654.3211968420985,1842.7727823629548,800.5673538992276
20,2,1624.7116556752467,711.0112267162582,1730.731496894275,939.9158252888484
20,3,800.3469817126312,475.1227771368844,887.823080504646,664.3713019713912
20,4,1471.8957596231253,32.57183584945619,1537.4913491161044,149.74307314887858
20,5,1651.2737241825234,110.52263310463772,1703.0149637832815,242.75025715231837
20,6,932.3389672994236,74.3059710288373,984.4352066334328,200.0226131406006
20,7,870.4092480570455,229.11027771884014,911.1779644201804,370.0604996215783
20,8,1427.8965437737713,1.061084242256932,1475.6822715259007,85.86558258049706
20,9,781.6858504779826,218.62059221456641,839.7525211857097,365.2382884479314
20,10,4.514989796189624,281.886666231265,81.30450993237207,435.33766035028077
20,11,1022.1241998346833,7.920785835872677,1059.3033673398363,105.98339410621469
20,12,187.38412495967683,364.65411131942636,242.02778372188183,513.0979132594632
20,14,134.6376952723753,138.09629553002102,240.9333044354944,400.04889440755676
20,15,1144.0244990933431,0.9418731128320204,1174.6420801852096,80.33731774251311
20,17,127.21766740970727,939.449367650392,189.6044585326997,1057.3012233877328
20,19,702.5375883140429,930.8638343265068,874.7743535385742,1070.3495556401413
20,20,362.8359284606497,219.11210261236457,418.25998979344973,371.57631295075976
20,21,1770.5334819373154,659.8811519881592,1838.692948868261,799.0290148279832
21,2,1626.1210570045544,715.896473907606,1732.1698145464627,944.6070201442419
21,3,796.5482262200875,478.74798522854746,884.0369288746766,667.1446715291682
21,4,1472.7519084222629,30.623739725438746,1538.4525364674262,147.44342851765865
21,5,1651.046688110236,110.80473064067944,1702.411505982048,241.92935059345473
21,6,934.621302739514,74.68069556770234,987.0223086734653,200.2259772918399
21,7,872.6632459418005,227.3770693317448,913.9261890119847,371.1696263395725
