imgs/train/bookstore_video0_250.jpg,1303,650,1362,691,Biker
imgs/train/bookstore_video0_250.jpg,1230,757,1251,782,Pedestrian
imgs/train/bookstore_video0_250.jpg,1196,743,1224,770,Pedestrian
imgs/train/bookstore_video0_250.jpg,1178,707,1214,732,Pedestrian
imgs/train/bookstore_video0_250.jpg,1178,680,1228,723,Pedestrian
imgs/train/bookstore_video0_250.jpg,413,1010,433,1040,Pedestrian
imgs/train/bookstore_video0_250.jpg,1095,634,1147,684,Biker
imgs/train/bookstore_video0_250.jpg,545,208,589,269,Pedestrian
imgs/train/bookstore_video0_250.jpg,791,519,842,568,Pedestrian
imgs/train/bookstore_video0_250.jpg,1194,723,1224,754,Pedestrian
imgs/train/bookstore_video0_300.jpg,808,893,852,933,Pedestrian
imgs/train/bookstore_video0_300.jpg,632,990,662,1026,Pedestrian
imgs/train/bookstore_video0_300.jpg,684,183,717,224,Pedestrian
imgs/train/bookstore_video0_300.jpg,401,1006,421,1038,Pedestrian
imgs/train/bookstore_video0_300.jpg,425,1024,452,1056,Pedestrian
imgs/train/bookstore_video0_300.jpg,557,967,597,1004,Pedestrian
imgs/train/bookstore_video0_300.jpg,694,421,745,471,Pedestrian
imgs/train/bookstore_video0_300.jpg,1261,754,1289,779,Pedestrian
imgs/train/bookstore_video0_300.jpg,1232,750,1259,777,Pedestrian
imgs/train/bookstore_video0_300.jpg,1218,709,1246,732,Pedestrian
imgs/train/bookstore_video0_300.jpg,1218,677,1267,720,Pedestrian
imgs/train/bookstore_video0_300.jpg,413,1010,433,1040,Pedestrian
imgs/train/bookstore_video0_300.jpg,880,750,931,800,Biker
imgs/train/bookstore_video0_300.jpg,603,219,646,281,Pedestrian
imgs/train/bookstore_video0_300.jpg,704,514,755,564,Pedestrian
imgs/train/bookstore_video0_300.jpg,1224,732,1253,763,Pedestrian
imgs/train/bookstore_video0_350.jpg,802,895,846,936,Pedestrian
imgs/train/bookstore_video0_350.jpg,666,979,696,1015,Pedestrian
imgs/train/bookstore_video0_350.jpg,654,185,688,226,Pedestrian
imgs/train/bookstore_video0_350.jpg,401,1006,421,1038,Pedestrian
imgs/train/bookstore_video0_350.jpg,423,1026,450,1058,Pedestrian
imgs/train/bookstore_video0_350.jpg,585,976,624,1013,Pedestrian
imgs/train/bookstore_video0_350.jpg,646,469,698,519,Pedestrian
imgs/train/bookstore_video0_350.jpg,1279,748,1307,775,Pedestrian
imgs/train/bookstore_video0_350.jpg,1236,732,1263,754,Pedestrian
imgs/train/bookstore_video0_350.jpg,1257,668,1307,711,Pedestrian
imgs/train/bookstore_video0_350.jpg,413,1010,433,1040,Pedestrian
imgs/train/bookstore_video0_350.jpg,634,820,686,870,Biker
imgs/train/bookstore_video0_350.jpg,654,217,698,278,Pedestrian
imgs/train/bookstore_video0_350.jpg,626,516,678,566,Pedestrian
imgs/train/bookstore_video0_350.jpg,1257,732,1287,763,Pedestrian
imgs/train/bookstore_video0_350.jpg,29,142,85,226,Biker
imgs/train/bookstore_video0_450.jpg,757,922,801,963,Pedestrian
imgs/train/bookstore_video0_450.jpg,654,963,684,999,Pedestrian
imgs/train/bookstore_video0_450.jpg,597,185,630,226,Pedestrian
imgs/train/bookstore_video0_450.jpg,401,1006,421,1038,Pedestrian
imgs/train/bookstore_video0_450.jpg,419,1033,446,1065,Pedestrian
imgs/train/bookstore_video0_450.jpg,589,976,628,1013,Pedestrian
imgs/train/bookstore_video0_450.jpg,575,525,626,575,Pedestrian
imgs/train/bookstore_video0_450.jpg,1352,738,1380,766,Pedestrian
imgs/train/bookstore_video0_450.jpg,1299,748,1327,779,Pedestrian
imgs/train/bookstore_video0_450.jpg,1311,700,1360,741,Pedestrian
imgs/train/bookstore_video0_450.jpg,413,1010,433,1040,Pedestrian
imgs/train/bookstore_video0_450.jpg,162,877,213,927,Biker
imgs/train/bookstore_video0_450.jpg,761,192,804,251,Pedestrian
imgs/train/bookstore_video0_450.jpg,480,537,532,587,Pedestrian
imgs/train/bookstore_video0_450.jpg,1336,732,1366,763,Pedestrian
imgs/train/bookstore_video0_450.jpg,41,602,96,686,Biker
imgs/train/bookstore_video0_500.jpg,715,938,759,979,Pedestrian
imgs/train/bookstore_video0_500.jpg,660,958,688,995,Pedestrian
imgs/train/bookstore_video0_500.jpg,567,192,601,233,Pedestrian
imgs/train/bookstore_video0_500.jpg,401,1006,421,1038,Pedestrian
imgs/train/bookstore_video0_500.jpg,419,1033,446,1065,Pedestrian
imgs/train/bookstore_video0_500.jpg,591,976,630,1013,Pedestrian
imgs/train/bookstore_video0_500.jpg,537,568,589,618,Pedestrian
imgs/train/bookstore_video0_500.jpg,526,276,571,315,Pedestrian
imgs/train/bookstore_video0_500.jpg,567,1024,607,1063,Pedestrian
imgs/train/bookstore_video0_500.jpg,413,1010,433,1040,Pedestrian
imgs/train/bookstore_video0_500.jpg,808,174,852,233,Pedestrian
imgs/train/bookstore_video0_500.jpg,401,548,452,598,Pedestrian
imgs/train/bookstore_video0_500.jpg,1370,727,1398,759,Pedestrian
imgs/train/bookstore_video0_500.jpg,61,829,116,913,Biker
imgs/train/bookstore_video0_550.jpg,1352,557,1388,596,Pedestrian
imgs/train/bookstore_video0_550.jpg,690,945,723,983,Pedestrian
imgs/train/bookstore_video0_550.jpg,652,949,688,997,Pedestrian
imgs/train/bookstore_video0_550.jpg,534,190,569,235,Pedestrian
imgs/train/bookstore_video0_550.jpg,399,990,433,1024,Pedestrian
imgs/train/bookstore_video0_550.jpg,407,1024,450,1058,Pedestrian
imgs/train/bookstore_video0_550.jpg,587,972,626,1010,Pedestrian
imgs/train/bookstore_video0_550.jpg,506,609,555,659,Pedestrian
imgs/train/bookstore_video0_550.jpg,522,272,567,310,Pedestrian
imgs/train/bookstore_video0_550.jpg,567,1024,607,1063,Pedestrian
imgs/train/bookstore_video0_550.jpg,854,151,901,213,Pedestrian
imgs/train/bookstore_video0_550.jpg,336,559,377,602,Pedestrian
imgs/train/bookstore_video0_650.jpg,61,772,108,836,Pedestrian
imgs/train/bookstore_video0_650.jpg,1220,548,1267,598,Pedestrian
imgs/train/bookstore_video0_650.jpg,1141,179,1178,251,Pedestrian
imgs/train/bookstore_video0_650.jpg,702,954,735,992,Pedestrian
imgs/train/bookstore_video0_650.jpg,743,897,779,945,Pedestrian
imgs/train/bookstore_video0_650.jpg,468,185,508,240,Pedestrian
imgs/train/bookstore_video0_650.jpg,397,990,431,1024,Pedestrian
imgs/train/bookstore_video0_650.jpg,421,1020,464,1054,Pedestrian
imgs/train/bookstore_video0_650.jpg,583,967,623,1006,Pedestrian
imgs/train/bookstore_video0_650.jpg,437,682,486,732,Pedestrian
imgs/train/bookstore_video0_650.jpg,520,274,565,312,Pedestrian
imgs/train/bookstore_video0_650.jpg,567,1024,607,1063,Pedestrian
imgs/train/bookstore_video0_650.jpg,947,106,1000,172,Pedestrian
imgs/train/bookstore_video0_650.jpg,191,578,229,618,Pedestrian
imgs/train/bookstore_video0_700.jpg,112,750,160,813,Pedestrian
imgs/train/bookstore_video0_700.jpg,1151,548,1198,598,Pedestrian
imgs/train/bookstore_video0_700.jpg,1101,222,1139,294,Pedestrian
imgs/train/bookstore_video0_700.jpg,708,961,741,999,Pedestrian
imgs/train/bookstore_video0_700.jpg,806,868,842,915,Pedestrian
imgs/train/bookstore_video0_700.jpg,435,185,474,242,Pedestrian
imgs/train/bookstore_video0_700.jpg,403,988,437,1022,Pedestrian
imgs/train/bookstore_video0_700.jpg,429,1015,472,1049,Pedestrian
imgs/train/bookstore_video0_700.jpg,579,965,619,1004,Pedestrian
imgs/train/bookstore_video0_700.jpg,1360,593,1398,641,Biker
imgs/train/bookstore_video0_700.jpg,399,714,448,763,Pedestrian
imgs/train/bookstore_video0_700.jpg,522,283,567,321,Pedestrian
imgs/train/bookstore_video0_700.jpg,567,1024,607,1063,Pedestrian
imgs/train/bookstore_video0_700.jpg,994,86,1050,154,Pedestrian
imgs/train/bookstore_video0_700.jpg,126,612,164,652,Pedestrian
imgs/train/bookstore_video0_750.jpg,164,734,211,797,Pedestrian
imgs/train/bookstore_video0_750.jpg,1085,544,1133,593,Pedestrian
imgs/train/bookstore_video0_750.jpg,1060,260,1097,333,Pedestrian
imgs/train/bookstore_video0_750.jpg,704,956,737,995,Pedestrian
imgs/train/bookstore_video0_750.jpg,870,840,905,888,Pedestrian
imgs/train/bookstore_video0_750.jpg,401,185,441,242,Pedestrian
imgs/train/bookstore_video0_750.jpg,409,988,443,1022,Pedestrian
imgs/train/bookstore_video0_750.jpg,437,1013,480,1047,Pedestrian
imgs/train/bookstore_video0_750.jpg,577,963,617,1001,Pedestrian
imgs/train/bookstore_video0_750.jpg,1198,607,1236,655,Biker
imgs/train/bookstore_video0_750.jpg,359,748,409,797,Pedestrian
imgs/train/bookstore_video0_750.jpg,524,290,569,328,Pedestrian
imgs/train/bookstore_video0_750.jpg,567,1024,607,1063,Pedestrian
imgs/train/bookstore_video0_750.jpg,1046,65,1101,133,Pedestrian
imgs/train/bookstore_video0_750.jpg,85,668,122,709,Pedestrian
imgs/train/bookstore_video0_850.jpg,1396,326,1420,376,Pedestrian
imgs/train/bookstore_video0_850.jpg,265,709,312,772,Pedestrian
imgs/train/bookstore_video0_850.jpg,965,532,1012,582,Pedestrian
imgs/train/bookstore_video0_850.jpg,975,326,1012,398,Pedestrian
imgs/train/bookstore_video0_850.jpg,690,945,723,983,Pedestrian
imgs/train/bookstore_video0_850.jpg,967,745,1002,793,Pedestrian
imgs/train/bookstore_video0_850.jpg,344,185,383,242,Pedestrian
imgs/train/bookstore_video0_850.jpg,409,988,443,1022,Pedestrian
imgs/train/bookstore_video0_850.jpg,441,1006,484,1040,Pedestrian
imgs/train/bookstore_video0_850.jpg,561,958,601,999,Pedestrian
imgs/train/bookstore_video0_850.jpg,1220,548,1273,618,Biker
imgs/train/bookstore_video0_850.jpg,886,741,923,788,Biker
imgs/train/bookstore_video0_850.jpg,270,818,320,868,Pedestrian
imgs/train/bookstore_video0_850.jpg,561,303,607,342,Pedestrian
imgs/train/bookstore_video0_850.jpg,567,1024,607,1063,Pedestrian
imgs/train/bookstore_video0_850.jpg,1145,27,1200,95,Pedestrian
imgs/train/bookstore_video0_850.jpg,13,795,51,831,Pedestrian
imgs/train/bookstore_video0_850.jpg,1190,691,1234,743,Biker
imgs/train/bookstore_video0_900.jpg,318,693,365,757,Pedestrian
imgs/train/bookstore_video0_900.jpg,897,537,945,587,Pedestrian
imgs/train/bookstore_video0_900.jpg,947,378,984,451,Pedestrian
imgs/train/bookstore_video0_900.jpg,39,333,73,380,Pedestrian
imgs/train/bookstore_video0_900.jpg,696,947,729,986,Pedestrian
imgs/train/bookstore_video0_900.jpg,1014,700,1050,748,Pedestrian
imgs/train/bookstore_video0_900.jpg,314,185,354,242,Pedestrian
imgs/train/bookstore_video0_900.jpg,409,988,443,1022,Pedestrian
imgs/train/bookstore_video0_900.jpg,443,1001,486,1035,Pedestrian
imgs/train/bookstore_video0_900.jpg,551,958,591,999,Pedestrian
imgs/train/bookstore_video0_900.jpg,1052,510,1105,580,Biker
imgs/train/bookstore_video0_900.jpg,717,784,755,831,Biker
imgs/train/bookstore_video0_900.jpg,225,854,274,904,Pedestrian
imgs/train/bookstore_video0_900.jpg,581,310,626,349,Pedestrian
imgs/train/bookstore_video0_900.jpg,567,1024,607,1063,Pedestrian
imgs/train/bookstore_video0_900.jpg,1192,6,1247,74,Pedestrian
imgs/train/bookstore_video0_900.jpg,1348,668,1392,720,Biker
imgs/train/bookstore_video0_950.jpg,373,675,421,738,Pedestrian
imgs/train/bookstore_video0_950.jpg,832,537,880,587,Pedestrian
imgs/train/bookstore_video0_950.jpg,927,430,965,503,Pedestrian
imgs/train/bookstore_video0_950.jpg,92,308,126,355,Pedestrian
imgs/train/bookstore_video0_950.jpg,696,947,729,986,Pedestrian
imgs/train/bookstore_video0_950.jpg,1064,657,1099,704,Pedestrian
imgs/train/bookstore_video0_950.jpg,284,185,324,242,Pedestrian
imgs/train/bookstore_video0_950.jpg,409,988,443,1022,Pedestrian
imgs/train/bookstore_video0_950.jpg,445,999,488,1033,Pedestrian
imgs/train/bookstore_video0_950.jpg,543,961,583,1001,Pedestrian
imgs/train/bookstore_video0_950.jpg,872,480,925,550,Biker
imgs/train/bookstore_video0_950.jpg,547,816,585,863,Biker
imgs/train/bookstore_video0_950.jpg,187,888,237,938,Pedestrian
imgs/train/bookstore_video0_950.jpg,605,310,650,349,Pedestrian
imgs/train/bookstore_video0_950.jpg,567,1024,607,1063,Pedestrian
imgs/train/bookstore_video0_1000.jpg,1378,337,1410,385,Pedestrian
imgs/train/bookstore_video0_1000.jpg,427,655,474,718,Pedestrian
imgs/train/bookstore_video0_1000.jpg,777,528,824,578,Pedestrian
imgs/train/bookstore_video0_1000.jpg,895,476,933,548,Pedestrian
imgs/train/bookstore_video0_1000.jpg,148,285,181,333,Pedestrian
imgs/train/bookstore_video0_1000.jpg,696,947,729,986,Pedestrian
imgs/train/bookstore_video0_1000.jpg,1107,618,1143,666,Pedestrian
imgs/train/bookstore_video0_1000.jpg,571,754,609,793,Pedestrian
imgs/train/bookstore_video0_1000.jpg,253,190,292,247,Pedestrian
imgs/train/bookstore_video0_1000.jpg,409,988,443,1022,Pedestrian
imgs/train/bookstore_video0_1000.jpg,448,997,492,1031,Pedestrian
imgs/train/bookstore_video0_1000.jpg,532,963,571,1004,Pedestrian
imgs/train/bookstore_video0_1000.jpg,682,455,735,525,Biker
imgs/train/bookstore_video0_1000.jpg,383,822,421,870,Biker
imgs/train/bookstore_video0_1000.jpg,148,918,197,967,Pedestrian
imgs/train/bookstore_video0_1000.jpg,634,301,680,340,Pedestrian
imgs/train/bookstore_video0_1000.jpg,567,1024,607,1063,Pedestrian
imgs/train/bookstore_video0_1000.jpg,557,741,597,768,Pedestrian
imgs/train/bookstore_video0_1100.jpg,1315,398,1336,451,Pedestrian
imgs/train/bookstore_video0_1100.jpg,547,668,583,704,Pedestrian
imgs/train/bookstore_video0_1100.jpg,662,546,686,578,Pedestrian
imgs/train/bookstore_video0_1100.jpg,844,580,884,630,Pedestrian
imgs/train/bookstore_video0_1100.jpg,239,262,302,310,Pedestrian
imgs/train/bookstore_video0_1100.jpg,692,931,727,976,Pedestrian
imgs/train/bookstore_video0_1100.jpg,1194,537,1240,589,Pedestrian
imgs/train/bookstore_video0_1100.jpg,571,754,609,793,Pedestrian
imgs/train/bookstore_video0_1100.jpg,183,208,235,260,Pedestrian
imgs/train/bookstore_video0_1100.jpg,411,990,445,1024,Pedestrian
imgs/train/bookstore_video0_1100.jpg,462,981,492,1026,Pedestrian
imgs/train/bookstore_video0_1100.jpg,506,961,543,995,Pedestrian
imgs/train/bookstore_video0_1100.jpg,344,410,389,442,Biker
imgs/train/bookstore_video0_1100.jpg,73,865,134,911,Biker
imgs/train/bookstore_video0_1100.jpg,75,995,114,1033,Pedestrian
imgs/train/bookstore_video0_1100.jpg,676,269,712,310,Pedestrian
imgs/train/bookstore_video0_1100.jpg,565,1022,605,1063,Pedestrian
imgs/train/bookstore_video0_1100.jpg,557,741,597,768,Pedestrian
imgs/train/bookstore_video0_1150.jpg,1285,439,1311,489,Pedestrian
imgs/train/bookstore_video0_1150.jpg,599,659,634,695,Pedestrian
imgs/train/bookstore_video0_1150.jpg,597,546,621,578,Pedestrian
imgs/train/bookstore_video0_1150.jpg,810,618,850,668,Pedestrian
imgs/train/bookstore_video0_1150.jpg,296,247,359,294,Pedestrian
imgs/train/bookstore_video0_1150.jpg,692,924,725,972,Pedestrian
imgs/train/bookstore_video0_1150.jpg,1234,507,1279,559,Pedestrian
imgs/train/bookstore_video0_1150.jpg,571,754,609,793,Pedestrian
imgs/train/bookstore_video0_1150.jpg,162,222,213,274,Pedestrian
imgs/train/bookstore_video0_1150.jpg,413,990,445,1026,Pedestrian
imgs/train/bookstore_video0_1150.jpg,466,967,496,1013,Pedestrian
imgs/train/bookstore_video0_1150.jpg,514,961,551,995,Pedestrian
imgs/train/bookstore_video0_1150.jpg,193,369,239,401,Biker
imgs/train/bookstore_video0_1150.jpg,39,1031,79,1067,Pedestrian
imgs/train/bookstore_video0_1150.jpg,698,253,731,294,Pedestrian
imgs/train/bookstore_video0_1150.jpg,565,1022,603,1063,Pedestrian
imgs/train/bookstore_video0_1150.jpg,557,741,597,768,Pedestrian
imgs/train/bookstore_video0_1250.jpg,1210,510,1240,559,Pedestrian
imgs/train/bookstore_video0_1250.jpg,712,639,747,675,Pedestrian
imgs/train/bookstore_video0_1250.jpg,466,555,490,587,Pedestrian
imgs/train/bookstore_video0_1250.jpg,712,707,751,757,Pedestrian
imgs/train/bookstore_video0_1250.jpg,413,247,476,294,Pedestrian
imgs/train/bookstore_video0_1250.jpg,682,897,717,952,Pedestrian
imgs/train/bookstore_video0_1250.jpg,1240,525,1285,578,Pedestrian
imgs/train/bookstore_video0_1250.jpg,571,754,609,793,Pedestrian
imgs/train/bookstore_video0_1250.jpg,112,260,164,312,Pedestrian
imgs/train/bookstore_video0_1250.jpg,415,992,448,1029,Pedestrian
imgs/train/bookstore_video0_1250.jpg,476,954,506,999,Pedestrian
imgs/train/bookstore_video0_1250.jpg,530,963,567,997,Pedestrian
imgs/train/bookstore_video0_1250.jpg,0,242,33,274,Biker
imgs/train/bookstore_video0_1250.jpg,739,213,773,253,Pedestrian
imgs/train/bookstore_video0_1250.jpg,565,1022,603,1063,Pedestrian
imgs/train/bookstore_video0_1250.jpg,557,741,597,768,Pedestrian
imgs/train/bookstore_video0_1550.jpg,850,757,890,811,Pedestrian
imgs/train/bookstore_video0_1550.jpg,1000,462,1044,521,Pedestrian
imgs/train/bookstore_video0_1550.jpg,166,738,205,791,Pedestrian
imgs/train/bookstore_video0_1550.jpg,387,886,435,940,Pedestrian
imgs/train/bookstore_video0_1550.jpg,1066,908,1105,956,Pedestrian
imgs/train/bookstore_video0_1550.jpg,753,197,812,251,Pedestrian
imgs/train/bookstore_video0_1550.jpg,603,775,638,827,Pedestrian
imgs/train/bookstore_video0_1550.jpg,496,967,530,1006,Pedestrian
imgs/train/bookstore_video0_1550.jpg,0,262,29,317,Pedestrian
imgs/train/bookstore_video0_1550.jpg,573,757,607,793,Pedestrian
imgs/train/bookstore_video0_1550.jpg,0,346,35,392,Pedestrian
imgs/train/bookstore_video0_1550.jpg,415,1010,458,1054,Pedestrian
imgs/train/bookstore_video0_1550.jpg,526,961,555,997,Pedestrian
imgs/train/bookstore_video0_1550.jpg,557,961,587,992,Pedestrian
imgs/train/bookstore_video0_1550.jpg,11,378,51,421,Pedestrian
imgs/train/bookstore_video0_1600.jpg,783,797,826,854,Pedestrian
imgs/train/bookstore_video0_1600.jpg,1044,426,1085,480,Pedestrian
imgs/train/bookstore_video0_1600.jpg,136,800,179,859,Pedestrian
imgs/train/bookstore_video0_1600.jpg,342,929,393,983,Pedestrian
imgs/train/bookstore_video0_1600.jpg,1079,838,1113,888,Pedestrian
imgs/train/bookstore_video0_1600.jpg,810,176,866,238,Pedestrian
imgs/train/bookstore_video0_1600.jpg,597,768,632,822,Pedestrian
imgs/train/bookstore_video0_1600.jpg,496,967,530,1006,Pedestrian
imgs/train/bookstore_video0_1600.jpg,569,757,603,793,Pedestrian
imgs/train/bookstore_video0_1600.jpg,0,364,23,414,Pedestrian
imgs/train/bookstore_video0_1600.jpg,409,1035,452,1078,Pedestrian
imgs/train/bookstore_video0_1600.jpg,532,961,561,995,Pedestrian
imgs/train/bookstore_video0_1600.jpg,557,963,587,995,Pedestrian
imgs/train/bookstore_video0_1600.jpg,23,360,81,414,Pedestrian
imgs/train/bookstore_video0_1650.jpg,713,831,757,888,Pedestrian
imgs/train/bookstore_video0_1650.jpg,1075,383,1119,435,Pedestrian
imgs/train/bookstore_video0_1650.jpg,106,865,150,924,Pedestrian
imgs/train/bookstore_video0_1650.jpg,300,967,352,1022,Pedestrian
imgs/train/bookstore_video0_1650.jpg,1105,782,1141,831,Pedestrian
imgs/train/bookstore_video0_1650.jpg,868,158,919,224,Pedestrian
imgs/train/bookstore_video0_1650.jpg,593,768,626,822,Pedestrian
imgs/train/bookstore_video0_1650.jpg,496,967,530,1006,Pedestrian
imgs/train/bookstore_video0_1650.jpg,575,766,609,802,Pedestrian
imgs/train/bookstore_video0_1650.jpg,395,1058,441,1085,Pedestrian
imgs/train/bookstore_video0_1650.jpg,174,1029,231,1083,Biker
imgs/train/bookstore_video0_1650.jpg,535,958,565,992,Pedestrian
imgs/train/bookstore_video0_1650.jpg,563,972,593,1004,Pedestrian
imgs/train/bookstore_video0_1650.jpg,21,344,79,398,Pedestrian
imgs/train/bookstore_video0_1800.jpg,532,918,575,976,Pedestrian
imgs/train/bookstore_video0_1800.jpg,1204,276,1246,326,Pedestrian
imgs/train/bookstore_video0_1800.jpg,69,1054,112,1085,Pedestrian
imgs/train/bookstore_video0_1800.jpg,1275,738,1311,788,Pedestrian
imgs/train/bookstore_video0_1800.jpg,992,70,1044,138,Pedestrian
imgs/train/bookstore_video0_1800.jpg,581,768,613,822,Pedestrian
imgs/train/bookstore_video0_1800.jpg,496,967,530,1006,Pedestrian
imgs/train/bookstore_video0_1800.jpg,573,759,607,793,Pedestrian
imgs/train/bookstore_video0_1800.jpg,516,859,573,915,Biker
imgs/train/bookstore_video0_1800.jpg,545,965,575,997,Pedestrian
imgs/train/bookstore_video0_1800.jpg,575,983,601,1013,Pedestrian
imgs/train/bookstore_video0_1800.jpg,23,340,79,394,Pedestrian
imgs/train/bookstore_video0_1850.jpg,480,947,524,1004,Pedestrian
imgs/train/bookstore_video0_1850.jpg,1257,256,1299,306,Pedestrian
imgs/train/bookstore_video0_1850.jpg,1054,11,1105,79,Pedestrian
imgs/train/bookstore_video0_1850.jpg,567,768,597,822,Pedestrian
imgs/train/bookstore_video0_1850.jpg,496,967,530,1006,Pedestrian
imgs/train/bookstore_video0_1850.jpg,571,757,605,791,Pedestrian
imgs/train/bookstore_video0_1850.jpg,136,972,193,1017,Biker
imgs/train/bookstore_video0_1850.jpg,33,117,94,194,Biker
imgs/train/bookstore_video0_1850.jpg,666,872,723,929,Biker
imgs/train/bookstore_video0_1850.jpg,545,967,575,999,Pedestrian
imgs/train/bookstore_video0_1850.jpg,575,983,601,1013,Pedestrian
imgs/train/bookstore_video0_1850.jpg,27,346,83,401,Pedestrian
imgs/train/bookstore_video0_1950.jpg,387,986,431,1044,Pedestrian
imgs/train/bookstore_video0_1950.jpg,547,759,575,813,Pedestrian
imgs/train/bookstore_video0_1950.jpg,496,967,530,1006,Pedestrian
imgs/train/bookstore_video0_1950.jpg,569,752,603,784,Pedestrian
imgs/train/bookstore_video0_1950.jpg,94,682,158,745,Biker
imgs/train/bookstore_video0_1950.jpg,154,689,209,734,Biker
imgs/train/bookstore_video0_1950.jpg,53,507,114,584,Biker
imgs/train/bookstore_video0_1950.jpg,965,786,1022,840,Biker
imgs/train/bookstore_video0_1950.jpg,526,956,553,988,Pedestrian
imgs/train/bookstore_video0_1950.jpg,288,999,334,1054,Pedestrian
imgs/train/bookstore_video0_1950.jpg,575,981,601,1013,Pedestrian
imgs/train/bookstore_video0_1950.jpg,31,358,83,412,Pedestrian
imgs/train/bookstore_video0_1950.jpg,267,1047,310,1078,Pedestrian
imgs/train/bookstore_video0_2100.jpg,365,986,403,1029,Pedestrian
imgs/train/bookstore_video0_2100.jpg,342,1024,389,1058,Pedestrian
imgs/train/bookstore_video0_2100.jpg,116,219,168,267,Biker
imgs/train/bookstore_video0_2100.jpg,443,963,494,999,Pedestrian
imgs/train/bookstore_video0_2100.jpg,306,972,356,1001,Pedestrian
imgs/train/bookstore_video0_2100.jpg,575,976,607,1010,Pedestrian
imgs/train/bookstore_video0_2100.jpg,33,355,85,410,Pedestrian
imgs/train/bookstore_video0_2100.jpg,312,983,352,1017,Pedestrian
imgs/train/bookstore_video0_2150.jpg,365,986,403,1024,Pedestrian
imgs/train/bookstore_video0_2150.jpg,342,1024,389,1058,Pedestrian
imgs/train/bookstore_video0_2150.jpg,478,965,528,1001,Pedestrian
imgs/train/bookstore_video0_2150.jpg,306,972,356,1001,Pedestrian
imgs/train/bookstore_video0_2150.jpg,577,976,609,1010,Pedestrian
imgs/train/bookstore_video0_2150.jpg,0,231,41,303,Biker
imgs/train/bookstore_video0_2150.jpg,33,355,85,410,Pedestrian
imgs/train/bookstore_video0_2150.jpg,312,983,352,1017,Pedestrian
imgs/train/bookstore_video0_2200.jpg,365,986,403,1024,Pedestrian
imgs/train/bookstore_video0_2200.jpg,342,1024,389,1058,Pedestrian
imgs/train/bookstore_video0_2200.jpg,514,965,563,1004,Pedestrian
imgs/train/bookstore_video0_2200.jpg,306,972,356,1001,Pedestrian
imgs/train/bookstore_video0_2200.jpg,577,976,613,1010,Pedestrian
imgs/train/bookstore_video0_2200.jpg,5,253,47,326,Biker
imgs/train/bookstore_video0_2200.jpg,35,355,85,410,Pedestrian
